"Revista","NumContribucion","Titulo","Fasciculo","Fecha","Fecha.ISO","Colaborador","SeudonimoFirma","Rol","Sexo","PaisOrigen","Nacimiento","Muerte","Traduccion","Traductor","Lengua","LenguaOriginal","Tipo","TipoIndice","Dedicatoria","ObrasResenadas","CantitadPaginas","Paginacion"
"Alpha","109","Copia fiel","Año I. Número 12","diciembre de 1906","1906-12-01","Vélez Barrientos, Lucrecio","Chaverra, Gaspar","Creador","M","Colombia","1850","1925","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,3.3,"449-453"
"Alpha","110","En su baño","Año I. Número 12","diciembre de 1906","1906-12-01","Jaramillo Medina, Francisco",NA,"Creador","M","Colombia","1884","1919","No",NA,"Español",NA,"Poesía",NA,"Merizalde, Antonio",NA,0.7,"453"
"Alpha","111","Entrañas de niño IX","Año I. Número 12","diciembre de 1906","1906-12-01","Carrasquilla, Tomás",NA,"Creador","M","Colombia","1858","1940","No",NA,"Español",NA,"Prosa Ficción","Novela",NA,NA,29.3,"454-484"
"Alpha","112","Ritmos breves","Año I. Número 12","diciembre de 1906","1906-12-01","Carvajal, Alberto",NA,"Creador","M","Colombia","1882","1937","No",NA,"Español",NA,"Poesía",NA,"A una novicia",NA,1.7,"484-485"
"Alpha","113","La traslación de la familia chimp a la ciudad","Año I. Número 12","diciembre de 1906","1906-12-01","Pérez Triana, Santiago",NA,"Creador","M","Colombia","1858","1916","Sí","Eastman, Tomás Oziel","Español","Inglés","Prosa Ficción","Cuento",NA,NA,6,"486-492"
"Alpha","114","Albirradium","Año I. Número 12","diciembre de 1906","1906-12-01","Carrasquilla, Tomás",NA,"Creador","M","Colombia","1858","1940","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,1.4,"493-494"
"Alpha","115","Acuarela de abanico. [poemas cortos]","Año I. Número 12","diciembre de 1906","1906-12-01","Solano Patiño, José",NA,"Creador","M","Colombia","1872","1928","No",NA,"Español",NA,"Poesía",NA,NA,NA,1.6,"194-395"
"Alpha","116","Míster Roosevelt","Año I. Número 12","diciembre de 1906","1906-12-01","Restrepo, Saturnino",NA,"Creador","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,2.5,"496-498"
"Alpha","117","Causerie","Año I. Número 12","diciembre de 1906","1906-12-01","Nieto, Ricardo",NA,"Creador","M","Colombia","1878","1952","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,2.5,"498-500"
"Alpha","118","Publicaciones recibidas","Año I. Número 12","diciembre de 1906","1906-12-01","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,0.5,"500-501"
"Alpha","119","Edición","Año I. Número 12","diciembre de 1906","1906-12-01","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,0.3,"501"
"Alpha","120a","Año Nuevo","Año I. Número 12","diciembre de 1906","1906-12-01","Ospina Vásquez, Mariano","LL. RR.","Director","M","Colombia","1869","1941","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,0.6,"501"
"Alpha","120b","Año Nuevo","Año I. Número 12","diciembre de 1906","1906-12-01","Cano, Antonio José","LL. RR.","Director","M","Colombia","1874","1942","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,0.6,"501"
"Alpha","120c","Año Nuevo","Año I. Número 12","diciembre de 1906","1906-12-01","Cruz, Jorge de la","LL. RR.","Director","M","Colombia","1904","1952","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,0.6,"501"
"Alpha","121","Indice del año primero","Año I. Número 12","diciembre de 1906","1906-12-01","Anónimo",NA,"Director",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,2,NA
"Alpha","122","Desvelado","Año II. Número 13","enero de 1907","1907-01-01","Vives, Luis",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,2,"505-506"
"Alpha","123","Preces de navidad","Año II. Número 13","enero de 1907","1907-01-01","Cano Gutiérrez, Fidel",NA,"Creador","M","Colombia","1854","1919","No",NA,"Español",NA,"Poesía",NA,NA,NA,3.3,"507-510"
"Alpha","124","Hebras de luz","Año II. Número 13","enero de 1907","1907-01-01","Cano, Antonio José",NA,"Creador","M","Colombia","1874","1942","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.7,"510"
"Alpha","125","El pudor de la condesa","Año II. Número 13","enero de 1907","1907-01-01","Bahr, Hermann",NA,"Creador","M","Austria","1863","1934","Sí","Anónimo","Español","Alemán","Prosa Ficción",NA,NA,NA,2.5,"511-513"
"Alpha","126","""12 de Octubre""","Año II. Número 13","enero de 1907","1907-01-01","Jaramillo, Bernardo",NA,"Creador","M","Colombia","1884","1952","No",NA,"Español",NA,"Poesía",NA,"Restrepo, Saturnino",NA,1,"514"
"Alpha","127","Impresiones. El monumento á Maupassant","Año II. Número 13","enero de 1907","1907-01-01","Uribe Gómez, Pedro",NA,"Creador","M","Colombia",NA,NA,"No",NA,"Español",NA,"Prosa Ficción",NA,"Caro, Alfonso",NA,6,"515-521"
"Alpha","128","Salutaris Hostia","Año II. Número 13","enero de 1907","1907-01-01","Carrasquilla, Tomás",NA,"Creador","M","Colombia","1858","1940","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.5,"522"
"Alpha","129","Hablas…","Año II. Número 13","enero de 1907","1907-01-01","Ospina Vásquez, Mariano","Moi","Creador","M","Colombia","1869","1941","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.5,"522"
"Alpha","130","Fragmento. De ""La ley de la civilización y de la decadencia""","Año II. Número 13","enero de 1907","1907-01-01","Brooks, Adam",NA,"Creador","M","Estados Unidos","1848","1927","Sí","Anónimo","Español","Inglés","Prosa No Ficción",NA,NA,NA,7,"523-530"
"Alpha","131","Hojas","Año II. Número 13","enero de 1907","1907-01-01","Montoya Pérez, Rafael","R. Montoya Pérez","Creador","M","Colombia","1883",NA,"No",NA,"Español",NA,"Poesía",NA,"Cano, Luis",NA,3,"231-233"
"Alpha","132","Por las letras","Año II. Número 13","enero de 1907","1907-01-01","Escobar Rojo, Severo",NA,"Creador","M","Colombia","1882","1928","No",NA,"Español",NA,"Prosa Ficción","Notas",NA,NA,1.5,"534-535"
"Alpha","133","Tomás Carrasquilla","Año II. Número 13","enero de 1907","1907-01-01","Restrepo, Saturnino","S.R.","Crítico","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,2,"535-537"
"Alpha","134","Las facciones literarias","Año II. Número 13","enero de 1907","1907-01-01","Restrepo, Saturnino","S.R.","Crítico","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,2,"537-539"
"Alpha","135","Neurosis","Año II. Número 13","enero de 1907","1907-01-01","Uribe, Basiliso",NA,"Creador","M","Colombia","1872","1951","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,1.6,"539-540"
"Alpha","136","En la muerte de un perro","Año II. Número 14","febrero de 1907","1907-02-01","Maeterlinck, Maurice",NA,"Creador","M","Bélgica","1862","1949","Sí","Anónimo","Español","Inglés","Prosa Ficción",NA,NA,NA,11,"541-552"
"Alpha","137","Salmo de invierno","Año II. Número 14","febrero de 1907","1907-02-01","Soto Borda, Clímaco",NA,"Creador","M","Colombia","1870","1919","No",NA,"Español",NA,"Poesía",NA,"Cano, Antonio J",NA,2,"553-554"
"Alpha","138","Dares y tomares","Año II. Número 14","febrero de 1907","1907-02-01","Vélez Barrientos, Lucrecio","Chaverra, Gaspar","Creador","M","Colombia","1850","1925","No",NA,"Español",NA,"Prosa Ficción","Cuento",NA,NA,2,"555-557"
"Alpha","139","Sátiras breves II","Año II. Número 14","febrero de 1907","1907-02-01","Restrepo Restrepo, Antonio María","AB. Farina","Creador","M","Colombia","1875","1921","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"558"
"Alpha","140","Noche de luna","Año II. Número 14","febrero de 1907","1907-02-01","Vives, Luis",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía",NA,NA,NA,2.3,"559-561"
"Alpha","141","Toledo (inédito)","Año II. Número 14","febrero de 1907","1907-02-01","Gómez Restrepo, Antonio",NA,"Creador","M","Colombia","1869","1947","No",NA,"Español",NA,"Poesía",NA,"Ferrari, Emilio",NA,0.7,"561"
"Alpha","142","La colación del perro (Anarquismo)","Año II. Número 14","febrero de 1907","1907-02-01","Rachilde",NA,"Creador","F","Francia","1860","1953","Sí","Anónimo","Español","Francés","Prosa Ficción",NA,"Colliere, Marcel",NA,4.3,"562-566"
"Alpha","143","Silencio!","Año II. Número 14","febrero de 1907","1907-02-01","Déubel, Leon",NA,"Creador","M","Francia","1879","1913","Sí","Restrepo Restrepo, Carlos Eugenio","Español","Francés","Poesía",NA,NA,NA,0.7,"566"
"Alpha","144","La cavale","Año II. Número 14","febrero de 1907","1907-02-01","Barbier, Auguste",NA,"Creador","M","Francia","1805","1882","Sí","Nieto, Ricardo","Español","Francés","Poesía",NA,NA,NA,2,"567-568"
"Alpha","145","Lugares comunes","Año II. Número 14","febrero de 1907","1907-02-01","Restrepo, Saturnino",NA,"Crítico","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,2.7,"569-571"
"Alpha","146","Caín y Abel","Año II. Número 14","febrero de 1907","1907-02-01","Restrepo, Saturnino",NA,"Crítico","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,3,"571-574"
"Alpha","147","El murrapo (A la Academia Antioqueña de historia)","Año II. Número 14","febrero de 1907","1907-02-01","Posada Arango, Andrés",NA,"Creador","M","Colombia","1839","1923","No",NA,"Español",NA,"Prosa No Ficción","Notas","A la Academia Antioqueña de Historia",NA,2,"574-576"
"Alpha","148a","Enquête","Año II. Número 14","febrero de 1907","1907-02-01","Ospina Vásquez, Mariano","LL. RR.","Director","M","Colombia","1869","1941","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,1,"577"
"Alpha","148b","Enquête","Año II. Número 14","febrero de 1907","1907-02-01","Cano, Antonio José","LL. RR.","Director","M","Colombia","1874","1942","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,1,"577"
"Alpha","148c","Enquête","Año II. Número 14","febrero de 1907","1907-02-01","Cruz, Jorge de la","LL. RR.","Director","M","Colombia","1904","1952","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,1,"577"
"Alpha","149","Sol de Domingo","Año II. Número 14","febrero de 1907","1907-02-01","Carvajal, Manuel Antonio","M.A. Carvajal","Creador","M","Colombia","1886","1942","No",NA,"Español",NA,"Prosa Ficción","Notas","Perlaza, José María",NA,2,"578-479"
"Alpha","150","Mirra I","Año II. Número 15","marzo de 1907","1907-03-01","Carrasquilla, Tomás",NA,"Creador","M","Colombia","1858","1940","No",NA,"Español",NA,"Prosa Ficción",NA,"Castro, Alfonso",NA,6,"581-587"
"Alpha","151","En la galeria","Año II. Número 15","marzo de 1907","1907-03-01","Pardo Farelo, Enrique","Tablanca, Luis","Creador","M","Colombia","1883","1965","No",NA,"Español",NA,"Poesía",NA,"Alpha",NA,1.3,"588-589"
"Alpha","152","Postal","Año II. Número 15","marzo de 1907","1907-03-01","Escobar Rojo, Severo","Severo Escobar R.","Creador","M","Colombia","1882","1928","No",NA,"Español",NA,"Poesía",NA,"Arango V, María Teresa",NA,0.7,"589"
"Alpha","153","El perro","Año II. Número 15","marzo de 1907","1907-03-01","Restrepo, Saturnino",NA,"Creador","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,3,"590-593"
"Alpha","154","¡Corazón!","Año II. Número 15","marzo de 1907","1907-03-01","Merizalde Uribe, Antonio",NA,"Creador","M","Colombia","1883","1916","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"594"
"Alpha","155","El secreto del tío","Año II. Número 15","marzo de 1907","1907-03-01","Vélez Barrientos, Lucrecio","Chaverra, Gaspar","Creador","M","Colombia","1850","1925","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,3,"595-598"
"Alpha","156","El viento","Año II. Número 15","marzo de 1907","1907-03-01","Velásquez, Edmundo",NA,"Creador","M","Colombia","1881","1954","No",NA,"Español",NA,"Poesía",NA,NA,NA,2,"599-600"
"Alpha","157","Nacimiento de la ciudad de Medellín","Año II. Número 15","marzo de 1907","1907-03-01","Restrepo Euse, Álvaro",NA,"Creador","M","Colombia","1844","1910","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,5,"601-606"
"Alpha","158","El parque","Año II. Número 15","marzo de 1907","1907-03-01","Gide, André",NA,"Creador","M","Francia","1869","1951","Sí","Latorre, Gabriel","Español","Francés","Poesía",NA,NA,NA,1,"607"
"Alpha","159","Del ""Viaje a Esparta""","Año II. Número 15","marzo de 1907","1907-03-01","Barrès, Maurice",NA,"Creador","M","Francia","1862","1923","Sí","Anónimo","Español","Francés","Prosa Ficción",NA,NA,NA,3,"608-611"
"Alpha","160","La versión poética","Año II. Número 15","marzo de 1907","1907-03-01","Restrepo, Saturnino",NA,"Crítico","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,3.5,"612-615"
"Alpha","161","La opinión pública","Año II. Número 15","marzo de 1907","1907-03-01","Restrepo, Saturnino",NA,"Crítico","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,3,"615-618"
"Alpha","162a","Enquête","Año II. Número 15","marzo de 1907","1907-03-01","Ospina Vásquez, Mariano","LL. RR.","Director","M","Colombia","1869","1941","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,0.3,"618"
"Alpha","162b","Enquête","Año II. Número 15","marzo de 1907","1907-03-01","Cano, Antonio José","LL. RR.","Director","M","Colombia","1874","1942","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,0.3,"618"
"Alpha","162c","Enquête","Año II. Número 15","marzo de 1907","1907-03-01","Cruz, Jorge de la","LL. RR.","Director","M","Colombia","1904","1952","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,0.3,"618"
"Alpha","163","Más allá de la física","Año II. Número 15","marzo de 1907","1907-03-01","Vallés, L.","L. Vallés","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,2.5,"618-620"
"Alpha","164","Lenguas y corazones","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Rendón, Francisco de Paula","Francisco de P., Rendón","Creador","M","Colombia","1855","1917","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,58,"621-679"
"Alpha","165","El zagal, dice:","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Cano, Luis",NA,"Creador","M","Colombia","1885","1950","No",NA,"Español",NA,"Poesía",NA,NA,NA,2,"680-681"
"Alpha","166","El padre Victor","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Restrepo Restrepo, Carlos Eugenio","Carlos E., Restrepo","Creador","M","Colombia","1867","1937","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,13.3,"682-696"
"Alpha","167","Agua pérfida","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Jaramillo, Bernardo",NA,"Creador","M","Colombia","1884","1952","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.7,"696"
"Alpha","168","El espíritu santo","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Vives, Luis",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa Ficción",NA,"Piedrahíta V, César",NA,1.5,"697-698"
"Alpha","169","Ofrenda","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Olano, Ricardo",NA,"Creador","M","Colombia","1874","1947","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.5,"698"
"Alpha","170","Invernal","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Jaramillo Medina, Francisco",NA,"Creador","M","Colombia","1884","1919","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"699"
"Alpha","171","El padre y la casa de  Girardot","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Mesa Jaramillo, José María","J. M. Mesa Jaramillo","Creador","M","Colombia","1862","1918","No",NA,"Español",NA,"Prosa No Ficción",NA,"Sociedad de mejoras públicas",NA,4.3,"700-705"
"Alpha","172","Generación espontánea","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Soto, Aquilino","A. Soto","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.7,"705-706"
"Alpha","173","Historia patria","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Restrepo, Saturnino","S.R.","Crítico","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,2,"707-709"
"Alpha","174","Alpha","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Anónimo","Alpha","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,0.3,"709"
"Alpha","175a","""Arte""","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Ospina Vásquez, Mariano","La Dirección","Director","M","Colombia","1869","1941","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,0.4,"709"
"Alpha","175b","""Arte""","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Cano, Antonio José","La Dirección","Director","M","Colombia","1874","1942","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,0.4,"709"
"Alpha","176c","""Arte""","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Cruz, Jorge de la","La Dirección","Director","M","Colombia","1904","1952","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,0.4,"709"
"Alpha","176","Libros recibidos","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Anónimo",NA,"Reseñista",NA,NA,NA,NA,"No",NA,"Español",NA,"Reseña","Notas",NA,"Tratado de Puntuación y Acentuación castellanas, por Januario Henao",1,"709-710"
"Alpha","177","Libros recibidos","Año II. Número 16-17","Abril-Mayo de 1907","1907-05-01","Anónimo",NA,"Reseñista",NA,NA,NA,NA,"No",NA,"Español",NA,"Reseña","Notas",NA,"Proceso de Cristo y Siluetas de la Pasión por Joaquín M°Arbeláez",0.3,"710"
"Alpha","178","Ignis Ardens","Año II. Número 18","junio de 1907","1907-06-01","Uribe Gómez, Pedro",NA,"Creador","M","Colombia",NA,NA,"No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,13,"711-724"
"Alpha","179","El barquero del amor","Año II. Número 18","junio de 1907","1907-06-01","Velásquez García, José","Vives Guerra, Julio","Creador","M","Colombia","1873","1950","No",NA,"Español",NA,"Poesía",NA,"Ana",NA,2,"725-726"
"Alpha","180","Estado de la mujer en el matrimonio, costumbres y legislación. Capítulo IV","Año II. Número 18","junio de 1907","1907-06-01","Betancourt Villegas, Félix","Félix Betancourt","Creador","M","Colombia","1872","1948","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,10.5,"727-737"
"Alpha","181","Hablaron nuestras manos","Año II. Número 18","junio de 1907","1907-06-01","Cano, Antonio José","Antonio J., Cano","Creador","M","Colombia","1874","1942","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"738"
"Alpha","182","Los mártires de pluma","Año II. Número 18","junio de 1907","1907-06-01","Vélez Barrientos, Lucrecio","Chaverra, Gaspar","Creador","M","Colombia","1850","1925","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,3,"739-741"
"Alpha","183","Ofelia","Año II. Número 18","junio de 1907","1907-06-01","Bonilla, Manuel Antonio","Manuel A., Bonilla","Creador","M","Colombia","1872","1949","No",NA,"Español",NA,"Poesía",NA,"Nieto, Ricardo",NA,2,"742-744"
"Alpha","184","Atenas contra Sócrates","Año II. Número 18","junio de 1907","1907-06-01","Restrepo, Saturnino",NA,"Creador","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,2,"745-747"
"Alpha","185","La polémica con los poetas","Año II. Número 18","junio de 1907","1907-06-01","Restrepo, Saturnino",NA,"Creador","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,2,"478-750"
"Alpha","186","Un padre de la patria","Año II. Número 19","julio de 1907","1907-07-01","Gómez Escobar, Francisco","Efe Gómez","Creador","M","Colombia","1867","1938","No",NA,"Español",NA,"Prosa No Ficción",NA,"Uribe Uribe, Rafael",NA,24,"751-775"
"Alpha","187","De cómo pasé una tarde en la sala de los dioses","Año II. Número 19","julio de 1907","1907-07-01","Rodríguez Moya, Francisco","F. Rodríguez Moya","Creador","M","Colombia","1884","1958","No",NA,"Español",NA,"Poesía",NA,"Jaramillo, José María",NA,2,"776-778"
